place_id,name,address,lat,lon,reviews
ChIJoe-n2B07UDURA4OOkmWi9L4,芭蕉句碑,日本、〒794-0026 愛媛県今治市別宮町３丁目,34.068372,132.995592,"2022/7/24来訪。 「ものいへは唇寒し秋の風」の句が刻まれています。
"
ChIJo4HbZmthTzURbKq-9SZMxF8,芭蕉句碑宇和島天神,日本、〒798-0036 愛媛県宇和島市天神町１,33.224754,132.569138,2021/9/20来訪。 宇和島市最古の句碑がこの松尾芭蕉の句碑だそうです。詳しくは解説がありますのでそちらを読んでください。
ChIJkaur5H1vTzUR9Xz6uNPGlfo,芝不器男記念館,日本、〒798-2101 愛媛県北宇和郡松野町松丸２５８,33.227023,132.70821,"芝不器男の資料館です。 初めて知った俳人でしたので、良い勉強になりました。
松野町松丸にある俳人『芝不器男（しばふきお）』の生家です。改装はしてありますが、建物もお庭も当時のまま。とても趣があります。  芝不器男は、僅か26歳の人生でしたが、素晴らしい俳句を世に残しています。と言っても、自分のように俳句の知識が少ないと、良し悪しは十分には分からないです。ただ、彼の残した実績等を見ると、偉大さは伝わってきます。  個人的には、この記念館の建物やお庭がとても気に入りました。古民家としても素晴らしいです。そして、当時の生活の様子も伝わってきます。
駅前の駐車場に車を停め、ここまで歩いた。 100名城スタンプはこちら。 道中の街並みレトロでよろしい。 受付の方は親切丁寧！ 予土線にはキハ32をベースに0系新幹線？の顔した車輌が走ってることを教えてくれたよ。
愛媛県北宇和郡松野町出身の夭折の俳人 芝不器男の生家を改修した芝不器男記念館は、芝不器男の一生に思いをはせることができます。品のいい佇まいの古民家芝家を見ると、不器男の素養や品性の高さが伺えます。24歳で三間町大内にある私の実家である太宰家の養子となり文江との結婚生活は短いものでしたが、太宰家には不器男の足跡がちゃんと遺っています。太宰家では、離れをリノベーションした古民家の宿『孫九庵』で宿泊できますので、興味のある方はお越し下さい。
河後森城の御城印はこちらで販売されております。 駐車場がないので苦労しました。 こちらの建物や周辺の町並みも趣があって良いところでした。 スタッフさんは親切でした。"
ChIJL2KQbFODRTUR5lUnxRmo0Zs,俳人 富澤赤黄男誕生地の碑,日本、〒796-0201 愛媛県八幡浜市保内町川之石２−３２−２,33.47993,132.395399,
ChIJVxR4UcVhTzURB7kJZlc_5Yc,中井コッフ歌碑,日本、〒798-0060 愛媛県宇和島市丸之内１丁目３,33.220859,132.563365,"宇和島城の城山公園に石碑がありました。
2021/9/20来訪。 長門丸跡の隅にあります。内容は解説があるのでそちらを確認してください。普通に本丸へ登って行くとこの句碑に気付くことは少ないかも。
宇和島城内の広場の片隅でひっそりとある歌碑。誰だか全然知らないが医者であり歌人となった。説明を読んで理解してください。"
ChIJ9-W2su1hTzUR8fH4d3nSHJw,芝不器男句碑「白藤や揺りやみしかばうすみどり」,日本、〒798-0061 愛媛県宇和島市御殿町９ 天赦園前,33.216139,132.562598,2021/9/20来訪。 芝不器男（1903～1930） 俳人。北宇和郡明治村（現、松野町）出身。 宇和島市立伊達博物館内に句碑があります。外部なので、入場料など払わなくても見ることが出来ます。 白藤や 揺りやみしかば うすみどり
ChIJ2SdaEpB_RTURCQWw4cNuB4o,松根東洋城句碑,日本、〒795-0054 愛媛県大洲市中村４２４,33.510521,132.54367,2022/3/21来訪。 肱川緑地にこの句碑があります。松根東洋城大洲小学校卒業百周年記念で建立されたようです。 「芋鍋の煮にゆるや秋の音しずか」 松根東洋城について簡単に 松根東洋城は、明治１１年（１８７８年）２月２５日、東京築地で生まれた。 父・権六は宇和島藩の家老・松根図書の長男。 母・敏子は宇和島藩８代藩主・伊達宗城の次女である。 本名は豊次郎。 父が裁判官だったので、東京築地の文海学校から栃木、東京の小学校を経て、愛媛県大洲小学校を卒業した。 （参考：宇和島文化協会発行　『宇和島の自然と文化（６訂版）』　平成１１年） ここから見る大洲城も見応え十分です。
ChIJrRDjnjnlTzUR7rCi7jmn6_w,森盲天外句碑「伊豫と申す国あたゝかに温泉わく」,日本、〒790-0848 愛媛県松山市道後喜多町４−６,33.851043,132.780973,
ChIJR10oBwA3GmAR2Q0a-wF17YI,句碑,日本、〒422-8011 静岡県静岡市駿河区根古屋,34.961531,138.466982,
ChIJSaPhALHr9V8RTpOZLbDSykE,句碑公園,日本、〒948-0141 新潟県十日町市霜条５８６−１,37.17523,138.7329,"ブナ林の中に句碑が点々とある。 森林浴に良
ブナ林の森林浴 ミニミニ　ハイキング"
ChIJNZ04EMVV_18RXtmjHLwfXZo,芭蕉句碑,日本、〒919-0204 福井県南条郡南越前町上野,35.824722,136.202514,"背後には日野山(越前富士)が聳え立っています。 句碑には日野山の事を「ひなが嶽」で表示されています。 とても良い位置にある句碑です。 松尾芭蕉が奥の細道を旅している時に読んだ俳句。
元禄２年（１６８９）、８月１５日の名月を敦賀で見るべく、芭蕉は福井の等裁とともに旅をしていた。８月１３日は今庄で一泊、１４日夕方、敦賀着。 北陸自動車道・南条ＳＡ（下り）に１３日に詠んだと思われる句の碑が建っている（１４日ではないようだ）。 あすの月雨占なはんひなが嶽　芭蕉 その名月の日の天候を〔ひなが嶽（日野山）〕の様子で占った句（奥の細道本文には採用されていない）。 〔奥の細道〕によれば、天候は ８月１４日　晴 ８月１５日　雨 だった。（上り線にも芭蕉句碑あり）  恐竜王国・福井らしいリアルな絵がＳＡの建物の壁に描かれている。
ここのS Aは面白い。東京バナナ、横浜のハーバー、浜松のうなぎパイ、山梨の信玄餅、さらに大阪のあたり前田のクラッカー、極め付けは写真の海老名S Aのポルトガルのメロンパン（写真はちいさいですが通常サイズもあります。）などネクスコ中日本内の名ぶつが揃います。もちろん福井土産もあります。
フードコートの店員さんは無愛想で覇気もなく食事もイマイチ… 店内も狭くて綺麗じゃないしサービスエリアじゃなくてパーキングエリアって感じです。 米原から1時間くらいの場所で休憩にはちょうどいい距離なのにもったいない…
"
ChIJ57zGMkM1HGARi7_Jm7_W_DE,句碑,日本、〒384-0307 長野県佐久市湯原,36.182066,138.464422,誰の句か気になりますね(ﾟ-ﾟ)! 穏やかな余生に感謝を感じている、という句なのかなあ、と勝手に思いました(*'-'*) 穏やかな日々、大切ですね♪
ChIJRz87dQAPHWARxYHYn-ESLjg,句碑,日本、〒390-0847 長野県松本市笹部２丁目１２−３２,36.213413,137.950912,白露の土にもどりし旦(ｱｼﾀ)かな 七十六翁　□里 明治四十二年建之
ChIJIRp7sHTOiF8RFRnr3TA6ujc,芭蕉句碑（夏草や 兵共が 夢の跡）,日本、〒029-4102 岩手県西磐井郡平泉町平泉柳御所３８−２,38.997153,141.114314,"拝観料は高校生以上の大人300円、中学生小学生100円。晴れた日がオススメ。ただの大きな句碑です。
柳之御所遺跡から徒歩で高館義経堂の拝観券売り場へ。３００円支払い高館義経堂（および付属資料室）、芭蕉句碑を見学。付属資料室で源義経公について学んだあと義経堂をお参りしました。江戸時代に建てられた建物ですがそれ以上の歴史を感じました。山上から見下ろす北上川の景色も雄大でした。
「夏草碑」と呼ばれる碑があり、｢奥の細道｣より300年を記念した｢平泉芭蕉祭｣の記念句碑として、平成元年(1989年)に建立された。松尾芭蕉が平泉を詠んだ有名な｢夏草や兵(つわもの)共が夢の跡｣の句と、｢奥の細道｣の一節が刻まれている。 「頼三樹三郎(らい みきさぶろう1825～59)の詩碑」もあり、幕末期、尊皇攘夷派の志士として国事に奔走する間、高館に寄って詠んだ漢詩が刻まれている。安政の大獄で刑死している。 「高館義経堂」は、判官館(はんがんだて、ほうがんだて)とも呼ばれ、源頼朝に追われ、藤原秀衡を頼って平泉に逃れた義経が、文治５年(1189年)、最期を遂げた居館のあった場所とされている。義経は藤原氏４代・泰衡(やすひら)に襲われ、妻子とともに自害し、義経の首は鎌倉へ送られ、遺体だけがこの地に埋められた。そしてこの場所に小さな祠が建てられた 。祠内の義経像は、映画やテレビドラマで見る「牛若丸(うしわかまる)」の細面の美男子像とは異なり、堂々とした体躯で、甲冑を着け、その上に衣を纏り、鼻下には髭まで蓄えているなどの特徴がある。 高館への入り口から階段を20段ほど上ると、高台から眺望が開ける。眼下には北上川が流れ、川向こうには秀峰・束稲山(たばしねやま、別名・東山)、平泉随 一といわれる美しい景色が広がる。
私のペンネームの由来となった地です。義経が自刃したと伝えられている義経堂の向かえになります。
施設や駐車場は大したことないですが、北上川の景色は歴史好きにはたまらないものがあります。御朱印は書き置きでした。"
ChIJU1Bo3mwnAmARJ1zHcvuS6Mw,芭蕉句碑,日本、〒529-0103 滋賀県長浜市中野町８７１−１,35.433967,136.258133,"北陸線虎姫駅から北側500メートルにある、碑
"
ChIJi7CWNKdbAWARr5e-hnYcp9w,芭蕉句碑,日本、〒518-0027 三重県伊賀市西山,34.77896,136.085967,”五月雨も瀬ふみ尋ねぬ見馴川”　寛文10年、芭蕉２７歳、伊賀上野時代の作。
ChIJTZ84oxJTAWARWFQ1SOIcU-I,松尾芭蕉句碑,日本、〒518-1152 三重県伊賀市予野９９３１,34.704135,136.097014,
ChIJBzL9GwDPiF8R4TH71XVerXE,芭蕉句碑,日本、〒029-4102 岩手県西磐井郡平泉町平泉大沢,38.987314,141.108521,俳人 松尾芭蕉が詠んだ句です。「夏草や兵どもが夢の跡」
ChIJ9RezUbCjiV8R6vuIzlebq9I,松尾芭蕉句碑,日本、〒986-0833 宮城県石巻市日和が丘２丁目１−２,38.423583,141.308172,"芭蕉翁一行のあとを訪ねてこちらの石碑に至りました 雲折々人を休める月見かな とあるそうです さて この石碑は石巻日和山公園にあります 震災復興以降三回目の訪問 公園内の神社の鳥居が南の海に向かっています ずいぶんと工事が進んでいます！
雲折々 人を休める 月見かな"
ChIJeRo024KbiV8RMvsgiL3qbk8,松尾芭蕉句碑・曽良句碑,日本、〒981-0213 宮城県宮城郡松島町松島浪打浜２４,38.365282,141.062599,"雄島にある史跡のひとつ
師弟の句碑があります。
歴史を感じます。
日本三景　松島 松島公園第五駐車場目の前、尾島にわたる渡月橋直ぐ
汚れてて何が書いてあるのか全然わからない"
ChIJ4fiA_tnFi18RyS441sZLfS8,松尾芭蕉句碑天童公園,日本、〒994-0000 山形県天童市天童,38.352297,140.374032,"手前に池を見ながら、天童の街を美しく眺めることができる。
美しい山の公園、広い駐車場、トイレもあちこちにありとても便利です。山形市を上空から眺めると、非常にクリアな視点で安心して眺めることができます。
素晴らしい場所"
ChIJr7MzQCbPi18RQdAqhhA1enI,松尾芭蕉句碑 立石寺,日本、〒999-3301 山形県山形市山寺４４４９,38.312431,140.437314,"2024.10.5 芭蕉の句碑  根本中堂の向かって左側に立っております。 なかなか年季が入っております。 月日を感じます。
『閑さや 岩にしみ入る 蝉の声』  根本中堂の脇に建つ句碑
岩に染み入る蝉の声。拝見できてよかった。中学生の時の授業以来。まさか来れるとは😆
立石寺の横にあります。 芭蕉さんが歩いた所を自分が歩いていると考えると、悠久のロマンを感じざる負えません。
松尾芭蕉の句碑です、清和天皇の御宝塔の近くにあり、同じ立看板に説明文があります。"
ChIJUy5_CQXJi18RRNCJv85gKpM,松尾芭蕉句碑山形鮨洗神明神社,日本、〒990-0884 山形県山形市鮨洗,38.291568,140.279487,"古　池　や　蛙　と　ひ　こ　む　水　の　音
"
ChIJlTJDmXbJi18Ru9qwiJYwReU,芭松尾芭蕉句碑山形六日極楽寺,日本、〒990-0054 山形県山形市六日町９ Unnamed Road ９,38.258467,140.341486,世 に さ か る 花 に も 念 佛 申 し け り
ChIJlV0GXPDJi18RiFYJHUrT0Co,松尾芭蕉句碑山形出羽国分寺,日本、〒990-0053 山形県山形市薬師町２丁目８,38.260599,140.346646,"■芭蕉句碑 (出羽国分寺薬師堂) 山形市にある石碑。出羽国分寺の境内に建つ松尾芭蕉の句碑。  「松風の 落葉か水の 音涼し」  ●夏の一句。詠まれた場所が不明で年齢も明らかにはなっていない句。「水の音」はどこの何の音か川なのか滝か分からない。松に風が当たって落ち葉が水面に落下する音だろうか。あるいは少し離れた川の水音だろうか。涼を呼ぶ爽やかな風が見えてくる。  たんたんとした一句で、芭蕉の落ち着いた旅のひと時、穏やかな心情が読み取れる。  ◉句碑の周囲はやや荒れている。碑文石の文字彫りは劣化が進み読み辛いようだ。草木で足元が見えづらくて歩き難いところ。
松　風　の　落　葉　か　水　の　音　凉　し  句意として 「松のような常緑樹は初夏の新緑の頃に落葉する。この時期に吹く風で松の葉を散らす音が川辺に響いてか、水音はどことなくさわやかで涼しげだ」渓流のあたりに佇む情景を詠っていると私は感じました。  この句は 甲子吟行(野ざらし紀行)の俳諧紀行1685～1687年での句。出典は「蕉翁句集」  甲子吟行(野ざらし紀行)とは、芭蕉翁４１才のとき。1684年8月、江戸を出立して郷里伊賀から大和・美濃などを訪れ、翌年京都・尾張・甲斐などを経て4月江戸に帰るまでの紀行で、石部・甲西町を訪れた際に詠んだとされています。また石部町（いしべちょう）は、かつて滋賀県甲賀郡に存在した町で江戸時代には東海道五十三次の石部宿が位置しました。なお2004年に、同郡甲西町と合併して湖南市となりました。  発句の地、滋賀県湖南市石部東８丁目９−１１　「十禅寺緑地公園」内に句碑が存在します。
山形の有名お祭り開催場所で、５月８日のメッカです"
ChIJ0w7V5Fezi18RDsqXUbUSmiQ,松尾芭蕉句碑上山月岡神社,日本、〒999-3154 山形県上山市元城内３,38.157901,140.275915,"一面の銀杏の絨毯で綺麗でした。 2022.11.
「名月に麓の霧や田の曇り」書かれた柱が朽ちていました。この場所になぜこの句碑があるのか不明です。
名 月 や 麓 の 霧 や 田 の く も り"
ChIJXdB19l1pi18RmIrSCJwHDkU,松尾芭蕉句碑,日本、〒958-0041 新潟県村上市岩船三日市７−６,38.195644,139.433772,
ChIJHR0_CjVAi18RRnpy9r1nfmQ,乙宝寺,日本、〒959-2602 新潟県胎内市乙１１１２,38.119888,139.403095,"お猿の伝説の寺として有名です。 広い敷地内には本堂や三重塔　六角堂等沢山の建物が有り空気も澄んでとても気持ちの良い場所です。山門の仁王様は修復中です。
【2025.4.14】 昨日Teny新潟◯番◯ンデープラス内で推しアナウンサーが紹介していたのを見て、更に晴れなら行くしかないでしょう🤔 コンパクトながら歴史ある建物が、趣ある風景のなか佇んでいる様子は一見の価値あり。桜が参道付近しかなく少し寂しいもののやっぱり映えるなぁ🤔
真言宗智山派の立派な寺院です。第二駐車場に置いてある見取り図を参考に見学すると分かりやすい。
736年創建の乙宝寺、駐車場は幼稚園バスのお迎え場所の様ですね。三重塔は村上義明が1614〜1620にかけて建てたそうです。
空気が爽やかで、落ち着いた雰囲気。近くの郵便局の方におすすめおすすめの観光地を伺って訪れました。とても素晴らしいお寺です。伺って本当に良かったと思うと同時に、２０年前にも訪れていたお寺だと言うことに気づき、二十の喜びになりました。おすすめです。瀬波温泉に訪れた際に、ぜひお立ち寄りください。"
ChIJq93ATW219V8R4-dLwj8jkkQ,句碑,日本、〒945-0055 新潟県柏崎市駅前１丁目４−４,37.365283,138.555078,
ChIJ2aTDeQDp9F8RTut5BTYL77I,句碑,日本、〒953-0076 新潟県新潟市西蒲区福井,37.755301,138.835617,
ChIJSVNiRX7L9V8RoEXqqJW0TPI,芭蕉句碑,日本、〒945-0855 新潟県柏崎市鯨波,37.347652,138.499624,"日本海側の展望台。 どこかの男性二人組が原発の後ろに見える弥彦山のほうをみて、あれが佐渡島といって眺めていたが、佐渡島は海を渡って左手にある。 教えてあげようかと思ったが、戻っていってしまったので、間違った思い出のままになってしまったのは可哀想だった。
向こうに海が見え、冬の晴れ間は幻想的。 ここのサービスエリアは、高速に乗らなくても外から入ることができます。"
ChIJtfdI_eXJ9F8R55DufkkEUws,芭蕉句碑・浮身塚,日本、〒951-8065 新潟県新潟市中央区東堀通１番町501番地1 パークサイド白山 102号,37.915805,139.040635,
ChIJ8_XGGaVvi18R7vtcpcMjhfE,種田山頭火句碑,日本、〒958-0842 新潟県村上市上町１,38.223134,139.478777,
ChIJRSkzEuWmH2AReGTVAC1pCY0,松尾芭蕉句碑,日本、〒321-1436 栃木県日光市久次良町１７８６,36.749186,139.580674,"憾満ガ淵から大日橋を渡った河原にあります。明治３５年の大洪水でお堂は流失してしまったようで、観光で訪れる方も少なく静かな日光を楽しめます。
明治の大洪水で大日堂は失われてしまったとのことですが、庭園跡の水が綺麗です。  ひっそりと佇むお地蔵さん。 癒されます。
自転車で来ましたなあ☺️素晴らしき橋に感動しました。
日光大日橋のすぐ脇にあります。以前建てられていた句碑が洪水で流されたことを残念に思い、拓本をもとにして建て直されたそうです。 あらたふと青葉若葉の日の光り
あらたふと　青葉若葉の　日の光里 松尾芭蕉の句がきざまれている。明治35年(1902)の洪水で流出してしまったが、7年後に再建され、同じこの場所に置かれた。"
ChIJ_UVbvfqmH2ARS55yAJ4JiJI,松尾芭蕉句碑日光安良沢小学校,日本、〒321-1436 栃木県日光市久次良町,36.748727,139.577695,"しばらくは　滝にこもるや　夏の初 芭蕉翁　おくの細道　うらみたきの吟  この句碑は当初は裏見の滝入口にあったが、道路の舗装改修工事に伴い産子地蔵尊の境内に移され、その後昭和59年(1984)に現在地に移された。 小杉放庵の筆である。
松尾芭蕉が奥の細道の道中に詠んだ「裏見瀧の吟」を、1956（昭和31）年５月創立記念として、小杉放菴筆で石碑に刻んだもの"
ChIJgzaaRUPdIWARlG5lSVjGa9s,川口松太郎句碑,日本、〒321-0621 栃木県那須烏山市中央３丁目７−４,36.662113,140.150111,この碑で川口松太郎のことを初めて知りました。
ChIJz6XZaE2LH2ARknwjsNX47zY,松尾芭蕉句碑那須温泉神社,日本、〒325-0301 栃木県那須郡那須町大島,37.099811,139.999028,"温泉神社は、那須の有名観光地「殺生石」のすぐ近くにある神秘的な神社です。 参道の石段を登ると、木々に囲まれた鳥居が出迎えてくれ、どこか幻想的でエモーショナルな雰囲気に包まれます。周囲には温泉特有の硫黄の匂いが漂い、独特の空気感がより一層この場所の神秘性を引き立てています。  実は、アニメやコスプレの撮影スポットとしても密かに人気があり、非日常感のある雰囲気を楽しむことができます。観光と合わせて訪れるのにとてもおすすめです。  The Onsen Shrine, located near the famous “Sesshoseki” (Killing Stone) in Nasu, is a truly atmospheric spot. As you walk up the stone steps, a solemn torii gate surrounded by lush greenery welcomes you, creating a mystical and almost cinematic atmosphere. The faint sulfur scent drifting from the nearby hot spring source adds to the unique and unforgettable ambiance.  Interestingly, this shrine has also become a hidden favorite among anime and cosplay enthusiasts as a photo spot, thanks to its dramatic setting. A must-visit when exploring the Nasu area.
2024.10.22  【芭蕉句碑】  那須温泉神社の芭蕉句碑  ガッチリとした　見事な岩ですね。 文治二年1186年には 那須の与一が 石鳥居を奉献しております。 芭蕉の時代には　温泉神社で 句を詠むにあたり　与一の故事を入れることになり　元禄２年1689年4月 殺生石見物の前に　温泉神社参拝をした際の一句。前日には地震があり、6日より雨続きで、この日19日久しぶりの快晴だったそうです。 碑には上中心、右、左の順に五七五が刻まれています。 【湯をむすぶ　誓も同じ　石清水】 『むすぶは掬ぶ、湯を手のひらですくって汲むさま。』　　　神事として巫女も行います。 温泉神社は　八幡誉田別命を合祀している。 石清水八幡宮にかけて 夏の季語「清水」を引き寄せる。 「泉をすくって戦勝を二つ神に祈願して誓う」ほどの意か。「同じ誓い」ととって那須の十郎為隆と十一男与一兄弟二人だけが 義経に付くという約定ととるか。 上の兄９人は平家に付いた。 「誓い」と「同じ」の伝説背景解釈が難解なために解説はほとんどされないが、長雨の後の晴天にふさわしい、ゆぜん様を誉め称えた、めでたい明るさをもった句だそうです。
2024/5/3訪問。 那須には何度も来ているが、初めての訪問。 殺生石は続く道からの景色は素晴らしい。
殺生石のお隣にある神社。 とても静かな場所で、お水取りもできるようです。
こんな所にも芭蕉が来ていたのですね。"
ChIJpd5CZ5x59l8R9CekBJUa6Hs,松尾芭蕉句碑,日本、〒942-0081 新潟県上越市五智３丁目２０−３５,37.167659,138.224905,"五智国分寺境内にある松尾芭蕉句碑は江戸時代1770年に建立されたもので、芭蕉が1689年７月8日奥の細道の際、高田城下で詠んだ「薬欄にいづれの花を草枕」の句が刻まれています。
「薬欄に いづれの花を くさ枕」の句碑です。 高田の医師春庵宅で1689年に詠まれた句だそうです。

"
ChIJdY2owOIpIGARa2jpbwjNggM,芭蕉句碑那須高原ＳＡ下り,日本、〒329-3225 栃木県那須郡那須町豊原丙２３１８−６,37.057201,140.098622,"高速のSAはご当地物の特色が少ないものです。 (他県や他地域のお土産物まで売っていて万国博覧会の様でそれはそれで楽しいのですがご当地限定がもっとあって欲しい。) それに比べればここはご当地色の強いお土産が他と比べると多いSAだと思います。 ここでしか買えないお土産を眺めながらのドライブの休憩は楽しいものです。
やはり21時過ぎたら半分くらいはしまってました！　ソフトクリーム食べたかったな！　関東最後のサービスエリアなんでよってみました！トラックの休憩多いですが、普通車はすんなり停めれました。
造りがモダンで駐車場よりも高く作られて緑がいっぱいです
芭蕉の句と説明が有ります😊。
夏でも夜は涼しく、快適なSAです。駐車場が広く混んでる時期もまず止められないことはないと思います。 やっぱり高原はいいですね。"
ChIJSZ_1r2IrIGAR2Hyv8XaMqvM,鍋掛宿跡 松尾芭蕉句碑,日本、〒325-0013 栃木県那須塩原市鍋掛８７９,36.942372,140.100592,"野を横に 馬牽むけよ ほとゝきす  芭蕉はここの近くを通った時に、巻狩りをイメージしながら自分が武将になったつもりでこの句を書いたのでしょう。 この場所はとてもきれいに整地と清掃されてていい感じでした。
奥州街道〔鍋掛宿跡〕に芭蕉句碑が建っている。 野を横に馬牽むけよほとゝきす　はせを 元禄２年（１６８９）４月１６日（現在の６月３日）、〔奥の細道〕の旅で黒羽を発った芭蕉と曽良は、殺生石へ向かう途中この辺りを通過したと思われる。そのときに馬子に頼まれ詠んだ句。曽良の〔随行日記〕によれば、馬は野間で返し、宿泊地の高久には徒歩。雨が降り出し高久では２泊することになった。 投稿した写真は友人が撮影したもの。
近隣の方の集会所が隣にあり、地元で活用されています。とても静かな場所で周辺を歩いている人は、少ないです。
鍋掛宿は、五街道の一つである奥州街道の宿場です。那珂川をはさんで越堀宿があった。 天保14年(1843)の鍋掛宿には、本陣1・脇本陣1・問屋2・旅籠屋23、商家その他が41戸あった。 鍋掛宿を通過する大名は伊達藩を始めとした35家で、その行列や一般旅人・物資の輸送等でにぎわった。 江戸時代に宿場として栄えた鍋掛も、明治17年(1884)に国道が移り、2年後に黒磯方面に鉄道が開通すると宿場の仕事を失い、さびれた。 (奥州街道鍋掛宿誌)
１０．高久・殺生石  【芭蕉自筆影印】  ①おくの細道紀行文 こ禮より　殺生石尓行　館代より馬尓て送らる　此口付のおのこ　短尺得させよ登乞　やさしき事越望侍るもの可奈登 （これより、殺生石に行。館代より馬にて送らる。此口付のおのこ、短尺得させよと乞。やさしき事を望侍るものかなと、）  野をよこに馬挽む気よ郭公 （野をよこに馬挽むけよ郭公）  殺生石盤　温泉の出る山陰耳あり　石の毒氣いま多本ろひ春　蜂蝶の堂くひ　真砂の色の見へぬ本登　可さ那り死ス （殺生石は、温泉の出る山陰にあり。石の毒気いまだほろびず、蜂蝶のたぐひ、真砂の色の見えぬほど、かさなり死す。）  ②「落くるや」句文懐紙  みちのく一見乃桑門　同行二人　那す能篠原を多つ年て　猶殺生石ミむ登急き侍る程尓　あ免降出介禮者　先此登ころ尓とゝまり候  （みちのく一見の桑門、同行二人、那すの篠原をたづねて、猶殺生石みむと急ぎ侍る程に、あめ降出ければ、先此ところにとゞまり候。）  落くるや多可くの宿能郭公　風羅坊  （落くるやたかくの宿の郭公　風羅坊）  木の間越のそく短夜(ﾐｼﾞｶﾖ)の雨  曾良  （木の間をのぞく短夜の雨　　　曾良）  【句碑】 ①鍋掛宿 那須塩原市鍋掛 県道３４と７２交差点東  ￼  野遠横耳馬牽武けよ本とゝ支春 （野を横に馬牽むけよほととぎす） （野を横に馬牽きむけよほととぎす　初案　大垣記念館）  ￼  ②高福寺 那須郡那須町高久甲５７８ 参道　松とサルスベリの下  ￼  落来留也太可久乃宿乃保止ゝ幾須 （落来るやたかくの宿のほとときす） （落来るや高久の宿の郭公）  ￼  ③芭蕉塚 高久家隣 高福寺から県道３０３約２ｋｍ  ￼  ④那須湯本温泉神社 栃木県那須郡那須町湯本１８２ 拝殿前左石段  ￼  湯遠武数布誓毛お那知石清水 （湯をむすぶ誓もおなち石清水） （湯をむすぶ誓ひも同じ石清水　大垣記念館）  ￼  ⑤殺生石 宵の河原方向・左前方  ￼  いし能香や奈つ草あ閑く露阿つし （いしの香やなつ草あかく露あつし） （石の香や夏草赤く露あつし　大垣記念館）  ￼  ⑥高久愛宕山公園 那須郡那須町髙久甲５６３－２  ￼  落ちくるや多可くの宿能郭公 （落ちくるやたかくの宿の郭公）  ￼  ⑦新晩翠橋 那須郡那須町髙久　Ｒ４橋の畔  ￼  落ちくるや髙久の宿の郭公  ￼  《句碑拡大写真はgoogle検索「芭蕉句碑の解読」》"
ChIJqff3EgBpHmARAIyEt47p58s,松尾芭蕉句碑,日本、〒378-0033 群馬県沼田市白岩町３７８ 0033,36.652083,139.029637,何が刻まれているか見えなくなってますが、調べてみると 「しばらくは　花の上なる　月夜かな」 だそうです。 このあたりは田んぼと山々の眺めが気持ち良いです。
